elapsed_ms,offered_rps,admitted_rps,accepted_rps,capacity_rps,rejection_probability,failure_ratio
9855,611.1336169553522,611.1336169553522,611.1336169553522,1200.0,0.0,0.0
9906,774.6139638691,774.6139638691,774.6139638691,1200.0,0.0,0.0
9957,791.006258837023,791.006258837023,791.006258837023,1200.0,0.0,0.0
10009,610.5578852472863,610.5578852472863,610.5578852472863,1200.0,0.0,0.0
10060,785.497099974163,785.497099974163,785.497099974163,1200.0,0.0,0.0
10112,639.4104465173657,639.4104465173657,639.4104465173657,1200.0,0.0,0.0
10163,760.5990204849794,760.5990204849794,760.5990204849794,1200.0,0.0,0.0
10214,779.758772266694,779.758772266694,779.758772266694,1200.0,0.0,0.0
10265,630.2945108222257,630.2945108222257,630.2945108222257,1200.0,0.0,0.0
10316,632.9666893565444,632.9666893565444,632.9666893565444,1200.0,0.0,0.0
10366,793.2441930459693,793.2441930459693,793.2441930459693,1200.0,0.0,0.0
10417,791.6050286709446,791.6050286709446,791.6050286709446,1200.0,0.0,0.0
10467,635.3776277580602,635.3776277580602,635.3776277580602,1200.0,0.0,0.0
10518,783.1441381093483,783.1441381093483,783.1441381093483,1200.0,0.0,0.0
10569,634.5230005069839,634.5230005069839,634.5230005069839,1200.0,0.0,0.0
